所属区,初中学校代码,初中学校名称,招生高中名称,招生高中代码,分配名额数
宝山区,134006,上海市高境第一中学,上海大学附属中学,0,1
宝山区,134006,上海市高境第一中学,华东师范大学第二附属中学(宝山校区),0,1
宝山区,134006,上海市高境第一中学,上海师范大学附属中学宝山分校,0,1
宝山区,134008,上海市盛桥中学,上海市行知中学,0,1
宝山区,134008,上海市盛桥中学,上海市吴淞中学,0,2
宝山区,134008,上海市盛桥中学,上海大学附属中学,0,2
宝山区,134008,上海市盛桥中学,华东师范大学第二附属中学(宝山校区),0,1
宝山区,134008,上海市盛桥中学,上海师范大学附属中学宝山分校,0,1
宝山区,135001,上海市同洲模范学校,上海市行知中学,0,3
宝山区,135001,上海市同洲模范学校,上海市吴淞中学,0,3
宝山区,135001,上海市同洲模范学校,上海大学附属中学,0,4
宝山区,135001,上海市同洲模范学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135001,上海市同洲模范学校,上海师范大学附属中学宝山分校,0,1
宝山区,135002,上海市宝山实验学校,上海市行知中学,0,10
宝山区,135002,上海市宝山实验学校,上海市吴淞中学,0,9
宝山区,135002,上海市宝山实验学校,上海大学附属中学,0,10
宝山区,135002,上海市宝山实验学校,华东师范大学第二附属中学(宝山校区),0,4
宝山区,135002,上海市宝山实验学校,上海师范大学附属中学宝山分校,0,3
宝山区,135003,上海市金瑞学校,上海市行知中学,0,1
宝山区,135003,上海市金瑞学校,上海市吴淞中学,0,1
宝山区,135003,上海市金瑞学校,上海大学附属中学,0,1
宝山区,135004,上海市民办锦秋学校,上海市行知中学,0,1
宝山区,135004,上海市民办锦秋学校,上海市吴淞中学,0,1
宝山区,135004,上海市民办锦秋学校,上海大学附属中学,0,1
宝山区,135004,上海市民办锦秋学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135004,上海市民办锦秋学校,上海师范大学附属中学宝山分校,0,1
宝山区,135005,上海市月浦实验学校,上海市行知中学,0,7
宝山区,135005,上海市月浦实验学校,上海市吴淞中学,0,4
宝山区,135005,上海市月浦实验学校,上海大学附属中学,0,4
宝山区,135005,上海市月浦实验学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135005,上海市月浦实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135006,上海市宝钢新世纪学校,上海市行知中学,0,4
宝山区,135006,上海市宝钢新世纪学校,上海市吴淞中学,0,4
宝山区,135006,上海市宝钢新世纪学校,上海大学附属中学,0,3
宝山区,135006,上海市宝钢新世纪学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135006,上海市宝钢新世纪学校,上海师范大学附属中学宝山分校,0,1
宝山区,135007,上海市吴淞实验学校,上海市行知中学,0,3
宝山区,135007,上海市吴淞实验学校,上海市吴淞中学,0,4
宝山区,135007,上海市吴淞实验学校,上海大学附属中学,0,4
宝山区,135007,上海市吴淞实验学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135007,上海市吴淞实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135009,上海市宝山区天馨学校,上海市行知中学,0,3
宝山区,135009,上海市宝山区天馨学校,上海市吴淞中学,0,2
宝山区,135009,上海市宝山区天馨学校,上海大学附属中学,0,3
宝山区,135009,上海市宝山区天馨学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135009,上海市宝山区天馨学校,上海师范大学附属中学宝山分校,0,1
宝山区,135010,上海市宝山区上海大学附属中学实验学校,上海市行知中学,0,5
宝山区,135010,上海市宝山区上海大学附属中学实验学校,上海市吴淞中学,0,5
宝山区,135010,上海市宝山区上海大学附属中学实验学校,上海大学附属中学,0,5
宝山区,135010,上海市宝山区上海大学附属中学实验学校,华东师范大学第二附属中学(宝山校区),0,3
宝山区,135010,上海市宝山区上海大学附属中学实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135011,上海市宝山区共富实验学校,上海市行知中学,0,8
宝山区,135011,上海市宝山区共富实验学校,上海市吴淞中学,0,9
宝山区,135011,上海市宝山区共富实验学校,上海大学附属中学,0,8
宝山区,135011,上海市宝山区共富实验学校,华东师范大学第二附属中学(宝山校区),0,3
宝山区,135011,上海市宝山区共富实验学校,上海师范大学附属中学宝山分校,0,2
宝山区,135012,华东师范大学宝山实验学校,上海市行知中学,0,4
宝山区,135012,华东师范大学宝山实验学校,上海市吴淞中学,0,3
宝山区,135012,华东师范大学宝山实验学校,上海大学附属中学,0,4
宝山区,135012,华东师范大学宝山实验学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135012,华东师范大学宝山实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135013,上海大学附属学校,上海市行知中学,0,9
宝山区,135013,上海大学附属学校,上海市吴淞中学,0,9
宝山区,135013,上海大学附属学校,上海大学附属中学,0,8
宝山区,135013,上海大学附属学校,华东师范大学第二附属中学(宝山校区),0,4
宝山区,135013,上海大学附属学校,上海师范大学附属中学宝山分校,0,2
宝山区,135014,上海市农场学校,上海市行知中学,0,0
宝山区,135014,上海市农场学校,上海市吴淞中学,0,1
宝山区,135014,上海市农场学校,上海大学附属中学,0,1
宝山区,135014,上海市农场学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135014,上海市农场学校,上海师范大学附属中学宝山分校,0,1
宝山区,135014,上海市农场学校,上海交通大学附属中学,0,1
宝山区,135018,上海市宝山区馨家园学校,上海市行知中学,0,3
宝山区,135018,上海市宝山区馨家园学校,上海市吴淞中学,0,3
宝山区,135018,上海市宝山区馨家园学校,上海大学附属中学,0,3
宝山区,135018,上海市宝山区馨家园学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135018,上海市宝山区馨家园学校,上海师范大学附属中学宝山分校,0,1
宝山区,135019,上海世外教育附属宝山大华实验学校,上海市行知中学,0,1
宝山区,135019,上海世外教育附属宝山大华实验学校,上海市吴淞中学,0,1
宝山区,135019,上海世外教育附属宝山大华实验学校,上海大学附属中学,0,2
宝山区,135019,上海世外教育附属宝山大华实验学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135019,上海世外教育附属宝山大华实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135020,上海市宝山区淞谊实验学校,上海市行知中学,0,2
宝山区,135020,上海市宝山区淞谊实验学校,上海市吴淞中学,0,2
宝山区,135020,上海市宝山区淞谊实验学校,上海大学附属中学,0,2
宝山区,135020,上海市宝山区淞谊实验学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135020,上海市宝山区淞谊实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135021,上海市宝山区鹿鸣学校,上海市行知中学,0,4
宝山区,135021,上海市宝山区鹿鸣学校,上海市吴淞中学,0,3
宝山区,135021,上海市宝山区鹿鸣学校,上海大学附属中学,0,4
宝山区,135021,上海市宝山区鹿鸣学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135021,上海市宝山区鹿鸣学校,上海师范大学附属中学宝山分校,0,1
宝山区,135022,上海市宝山区庙行实验学校,上海市行知中学,0,4
宝山区,135022,上海市宝山区庙行实验学校,上海市吴淞中学,0,4
宝山区,135022,上海市宝山区庙行实验学校,上海大学附属中学,0,4
宝山区,135022,上海市宝山区庙行实验学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135022,上海市宝山区庙行实验学校,上海师范大学附属中学宝山分校,0,2
宝山区,135023,上海市宝山区顾村实验学校,上海市行知中学,0,3
宝山区,135023,上海市宝山区顾村实验学校,上海市吴淞中学,0,4
宝山区,135023,上海市宝山区顾村实验学校,上海大学附属中学,0,3
宝山区,135023,上海市宝山区顾村实验学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135023,上海市宝山区顾村实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135024,上海市教育学会宝山实验学校,上海市行知中学,0,2
宝山区,135024,上海市教育学会宝山实验学校,上海市吴淞中学,0,3
宝山区,135024,上海市教育学会宝山实验学校,上海大学附属中学,0,3
宝山区,135024,上海市教育学会宝山实验学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135024,上海市教育学会宝山实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135025,上海市宝山区行知外国语学校,上海市行知中学,0,3
宝山区,135025,上海市宝山区行知外国语学校,上海市吴淞中学,0,2
宝山区,135025,上海市宝山区行知外国语学校,上海大学附属中学,0,2
宝山区,135025,上海市宝山区行知外国语学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135025,上海市宝山区行知外国语学校,上海师范大学附属中学宝山分校,0,1
宝山区,135026,上海市宝山区新民实验学校,上海市行知中学,0,3
宝山区,135026,上海市宝山区新民实验学校,上海市吴淞中学,0,3
宝山区,135026,上海市宝山区新民实验学校,上海大学附属中学,0,3
宝山区,135026,上海市宝山区新民实验学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135026,上海市宝山区新民实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135027,上海市刘行新华实验学校,上海市行知中学,0,6
宝山区,135027,上海市刘行新华实验学校,上海市吴淞中学,0,4
宝山区,135027,上海市刘行新华实验学校,上海大学附属中学,0,6
宝山区,135027,上海市刘行新华实验学校,华东师范大学第二附属中学(宝山校区),0,3
宝山区,135027,上海市刘行新华实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135028,上海民办华曜宝山实验学校,上海市行知中学,0,5
宝山区,135028,上海民办华曜宝山实验学校,上海市吴淞中学,0,6
宝山区,135028,上海民办华曜宝山实验学校,上海大学附属中学,0,6
宝山区,135028,上海民办华曜宝山实验学校,华东师范大学第二附属中学(宝山校区),0,3
宝山区,135028,上海民办华曜宝山实验学校,上海师范大学附属中学宝山分校,0,1
宝山区,135029,上海大学附属宝山外国语学校,上海市行知中学,0,5
宝山区,135029,上海大学附属宝山外国语学校,上海市吴淞中学,0,5
宝山区,135029,上海大学附属宝山外国语学校,上海大学附属中学,0,5
宝山区,135029,上海大学附属宝山外国语学校,华东师范大学第二附属中学(宝山校区),0,2
宝山区,135029,上海大学附属宝山外国语学校,上海师范大学附属中学宝山分校,0,1
宝山区,135030,上海市白茅岭学校 (上海市白茅岭学校军天湖分校),上海大学附属中学,0,1
宝山区,135031,上海外国语大学附属宝山双语学校,上海市行知中学,0,2
宝山区,135031,上海外国语大学附属宝山双语学校,上海市吴淞中学,0,3
宝山区,135031,上海外国语大学附属宝山双语学校,上海大学附属中学,0,3
宝山区,135031,上海外国语大学附属宝山双语学校,华东师范大学第二附属中学(宝山校区),0,1
宝山区,135031,上海外国语大学附属宝山双语学校,上海师范大学附属中学宝山分校,0,1
